Name,Normal Price (USD),Discounted Price (USD),Discount percentage (%),Rating (out of 5 stars),Review Count,Url
"TWS Wireless Earbuds for iPhone 13 Pro Max, Jiunai Bluetooth 5.0 True Stereo Bass Headphones USB C Charge Case Mic Noise Reduction Touch Control for Samsung S22 S21 FE Note 20 iPad Mini Pixel 6",21.89,21.89,0,3.8,72,https://www.amazon.com/Wireless-Jiunai-Bluetooth-Headphones-Reduction/dp/B09C7VC45J/ref=sr_1_607?keywords=tws&qid=1656433562&s=aht&sr=1-607
"JOYSILIN Bluetooth 5.0 S8 Plus Wireless Earbuds, HiFi Headphones Touch Control with Mic and Wireless Charging, IPX7 TWS Noise Cancelling Headphones",20.99,20.99,0,4.1,98,https://www.amazon.com/Bluetooth-Wireless-Headphones-Waterproof-Cancelling/dp/B08R3RBGSS/ref=sr_1_608?keywords=tws&qid=1656433562&s=aht&sr=1-608
Skullcandy Sesh Evo True Wireless In-Ear Earbud - True Black,49.99,29.99,40.0,4.2,40975,https://www.amazon.com/Skullcandy-Sesh-True-Wireless-Earbud/dp/B0857JLRFJ/ref=sr_1_609?keywords=tws&qid=1656433562&s=aht&sr=1-609
"Bluetooth 5.0 Wireless Earbuds with Charging Case, IPX5 Waterproof in-Ear Headphones, TWS Stereo Sound Earphones, Built-in Mic Sport Headset, Noise Reduction/Easy-Pairing/Dual Modes/Deep Bass",14.98,13.98,7.0,3.6,10,https://www.amazon.com/Bluetooth-Waterproof-Headphones-Earphones-Easy-Pairing/dp/B08QM92CFK/ref=sr_1_610?keywords=tws&qid=1656433562&s=aht&sr=1-610
Fostex TM-2C True Wireless Stereo In-Ear System with USB-C and rechargeable battery,299.99,255.3,15.0,0,0,https://www.amazon.com/Fostex-TM-2C-Wireless-rechargeable-battery/dp/B09CX3B58M/ref=sr_1_611?keywords=tws&qid=1656433562&s=aht&sr=1-611
"Alead TX8 Bluetooth 5.0 True Wireless Earbuds (TWS) with Wireless Charging case, IP68 Waterproof, HiFi Sound, Deep bass, auto Pairing, 5H Playtime, Built-in mic, Bluetooth in-Ear Earbuds for Sports",80.02,80.02,0,3.8,15,https://www.amazon.com/Alead-TX8-Bluetooth-Wireless-Waterproof/dp/B07YZN6DMS/ref=sr_1_612?keywords=tws&qid=1656433562&s=aht&sr=1-612
"Wireless Earbuds,Lanteso S21 Waterproof Mini Bluetooth Earbuds Noise Cancelling Bluetooth 5.2 TWS Headphones with 4 Mics and Bass Sound Earphones for Music,Home,Work(Purple)",25.99,25.99,0,5.0,2,https://www.amazon.com/Lanteso-Waterproof-Bluetooth-Cancelling-Headphones/dp/B09QHG5X24/ref=sr_1_613?keywords=tws&qid=1656433562&s=aht&sr=1-613
"True Wireless Earbuds,Haylou GT1 Bluetooth 5.0 Sports HD Stereo Touch Control Ear Buds with IPX5 Waterproof/Fast Connection/Mini Case(Only 30g)/Total 12H Playtime (Black)",19.99,19.99,0,4.0,12572,https://www.amazon.com/Wireless-Earbuds-Bluetooth-Connection-Playtime/dp/B07RQRX7RW/ref=sr_1_614?keywords=tws&qid=1656433562&s=aht&sr=1-614
Skullcandy Jib True Wireless in-Ear Earbuds - Golden Age Red,31.99,31.99,0,4.3,1586,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg26_1?ie=UTF8&adId=A03403022LZ84HB2JR9RO&url=%2FSkullcandy-True-Wireless-Ear-Earbud%2Fdp%2FB08VSD1D45%2Fref%3Dsr_1_615_sspa%3Fkeywords%3Dtws%26qid%3D1656433562%26s%3Daht%26sr%3D1-615-spons%26psc%3D1&qualifier=1656433562&id=6727647161362389&widgetName=sp_mtf
TAGRY Bluetooth Headphones True Wireless Earbuds 60H Playback LED Power Display Earphones with Wireless Charging Case IPX5 Waterproof in-Ear Earbuds with Mic for TV Smart Phone Computer Laptop Sports,49.99,34.99,30.0,4.6,10233,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg26_1?ie=UTF8&adId=A09099691XLMJ1FTVX7LN&url=%2FWireless-Earbuds-TAGRY-Bluetooth-Earphones%2Fdp%2FB09LD1T57H%2Fref%3Dsr_1_616_sspa%3Fkeywords%3Dtws%26qid%3D1656433562%26s%3Daht%26sr%3D1-616-spons%26psc%3D1&qualifier=1656433562&id=6727647161362389&widgetName=sp_mtf
NUARL N6 TWS Wireless Stereo Earphones Earbuds Bluetooth5 11hr Playback aptX with HDSS IPX4 N6-GB(Gross Black),99.42,99.42,0,3.9,36,https://www.amazon.com/NUARL-Wireless-Earphones-NT01AX-BM-Products%E3%80%91%E3%80%90Ships/dp/B07RHXWP5G/ref=sr_1_617?keywords=tws&qid=1656433562&s=aht&sr=1-617
"Anker Soundcore Life Dot 2 True Wireless Earbuds, 100 Hour Playtime, 8mm Drivers, Superior Sound, Secure Fit with AirWings, Bluetooth 5, Comfortable Design for Commute, Sports, Jogging",49.88,49.88,0,4.5,6524,https://www.amazon.com/Soundcore-Wireless-Playtime-Bluetooth-Comfortable/dp/B086MZ9HQT/ref=sr_1_618?keywords=tws&qid=1656433562&s=aht&sr=1-618
"Bluetooth V5.0 Wireless Earphone TWS Technology Magnetic Organization Necklace Design 9D Hi-Fi Dual Stereo Surrounding Water Proof (D12, Red)",26.65,26.65,0,3.5,7,https://www.amazon.com/Bluetooth-Technology-Organization-Surrounding-D12/dp/B081558V9T/ref=sr_1_619?keywords=tws&qid=1656433562&s=aht&sr=1-619
Wireless Earbuds with Immersive Sound True 5.0 Bluetooth in-Ear Headphones with 2000mAh Charging Case Easy-Pairing Stereo Calls/Touch Control/Built-in Microphones/IPX7 Sweatproof/Deep Bass for Sports,25.99,25.99,0,4.3,20294,https://www.amazon.com/5-0-Bluetooth-Headphones-Case-Easy-Pairing-Microphones-IPX7-Sweatproof/dp/B0876538NH/ref=sr_1_620?keywords=tws&qid=1656433562&s=aht&sr=1-620
"LG TONE Free FP9 - Active Noise Cancelling True Wireless Bluetooth Earbuds with Plug & Wireless connection, UVnano Charging Case, Flex Action Bass ™, and IPX4 Water Resistant",199.99,139.0,30.0,4.2,791,https://www.amazon.com/LG-Tone-Free-FP9-Cancelling/dp/B098V1GRL3/ref=sr_1_621?keywords=tws&qid=1656433562&s=aht&sr=1-621
"[Xmythorig Ultimate] True Wireless Earbuds Bluetooth 5.0 Headphones, IPX7 Waterproof Earphones for Sports, 110H Playtime w/ 3300mAh Charging Case, 3D Stereo Audio Touch Control in-Ear Headset w/Mic",59.99,49.99,17.0,4.2,7054,https://www.amazon.com/Ultimate-Bluetooth-Headphones-Waterproof-Earphones/dp/B07W87HQ6G/ref=sr_1_622?keywords=tws&qid=1656433562&s=aht&sr=1-622
"VOLT PLUS TECH Wireless V5.1 Bluetooth Earbuds for Samsung Galaxy S22/S21/Ultra/Plus/5G F9 TWS with Mic,8D Bass,Noise Reduction Technology,Waterproof with 2000mAh Charging Case",24.99,24.99,0,3.4,66,https://www.amazon.com/Volt-Plus-Tech-Waterproof-Sweatproof/dp/B08QYL2S68/ref=sr_1_623?keywords=tws&qid=1656433562&s=aht&sr=1-623
Charella Flash Powder Digital Display Touch-Control Wireless Bluetooth Earphones TWS-Headphones Earbuds Headset Long AD2,7.99,7.99,0,0,0,https://www.amazon.com/Charella-Touch-Control-Bluetooth-Earphones-TWS-Headphones/dp/B0B3VNQQ12/ref=sr_1_624?keywords=tws&qid=1656433562&s=aht&sr=1-624
"LBT Vibe Bluetooth 5.0 Wireless in-Ear Headphones with TWS and up to 28 Hours of Music Playtime, Including Charging Case (Black)",49.99,49.99,0,3.4,23,https://www.amazon.com/LBT-Bluetooth-Wireless-Headphones-Including/dp/B089D31SZJ/ref=sr_1_625?keywords=tws&qid=1656433562&s=aht&sr=1-625
Wireless Earbuds Bluetooth Headphones with Microphone Earhooks Sport Headset TWS Stereo Earphones in-Ear Bluetooth 5.1 with 50H Playing Time LED Display Charging Case for Running Gym Working,38.99,38.99,0,4.0,288,https://www.amazon.com/Wireless-Earbuds-Bluetooth-Charging-Waterproof/dp/B07W744Z39/ref=sr_1_627?keywords=tws&qid=1656433562&s=aht&sr=1-627
TWS Bluetooth 5.0 Wireless Stereo Earphone HiFi Sound Sport Earbuds Handsfree Gaming Headset with Microphone Digital Intelligence Display IPX5 Waterproof Earphones,19.85,19.85,0,4.5,2,https://www.amazon.com/Bluetooth-Handsfree-Microphone-Intelligence-Waterproof/dp/B08G1Q2Y8X/ref=sr_1_628?keywords=tws&qid=1656433562&s=aht&sr=1-628
Edifier GM4 True Wireless Stereo Earbuds TWS Bluetooth 5.0 Headphones IPX5 Waterproof CVC 8.0 Noise Canceling in-Ear Mic Earphones Voice Assistant Wakening Headset for Work Gaming Gym Black,43.99,43.99,0,4.1,79,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg26_1?ie=UTF8&adId=A00854901F6Y4AJF4KQ0Y&url=%2FEdifier-Bluetooth-Headphones-Waterproof-Canceling%2Fdp%2FB08Z77MNTZ%2Fref%3Dsr_1_629_sspa%3Fkeywords%3Dtws%26qid%3D1656433562%26s%3Daht%26sr%3D1-629-spons%26psc%3D1&qualifier=1656433562&id=6727647161362389&widgetName=sp_btf
"233621 Axel Wireless Earbuds, Active Noise Cancelling Bluetooth 5.1 Earphones ANC in-Ear Headphones, Dual Mic Noise Cancelling for Clear Calls, IPX4 Waterproof Earphones 16H Playtime (Black)",89.99,79.99,11.0,4.1,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg26_1?ie=UTF8&adId=A0927909NMSFIJAAX5WF&url=%2F233621-Cancelling-Bluetooth-Headphones-Waterproof%2Fdp%2FB09FXHYWXS%2Fref%3Dsr_1_630_sspa%3Fkeywords%3Dtws%26qid%3D1656433562%26s%3Daht%26sr%3D1-630-spons%26psc%3D1&qualifier=1656433562&id=6727647161362389&widgetName=sp_btf
Skullcandy Push Active True Wireless In-Ear Earbud - True Black/Orange,79.99,75.0,6.0,4.2,1711,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg27_1?ie=UTF8&adId=A0210400232JGQSOFJD0L&url=%2FSkullcandy-Push-Active-Wireless-Earbud%2Fdp%2FB08X1V7V92%2Fref%3Dsr_1_625_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-625-spons%26psc%3D1&qualifier=1656433565&id=5277965370106981&widgetName=sp_atf_next
"233621 Wave Bluetooth Neckband Headphones, 15 Hrs Playtime Stereo Wireless Earbuds with CVC 8.0 Call Noise Cancellation Microphone, 10.7 mm Drivers, IPX5 ​Waterproof & Skin-Friendly (Fresh Mint)",42.99,42.99,0,4.0,1076,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg27_1?ie=UTF8&adId=A04684801ZK230NAAIIKO&url=%2F233621-Wave-Headphones-Waterproof-Cancelling%2Fdp%2FB08B4CGKXK%2Fref%3Dsr_1_626_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-626-spons%26psc%3D1&qualifier=1656433565&id=5277965370106981&widgetName=sp_atf_next
"Wireless Earbuds,Lanteso S21 Waterproof Mini Bluetooth Earbuds Noise Cancelling Bluetooth 5.2 TWS Headphones with 4 Mics and Bass Sound Earphones for Music,Home,Work(Pink)",25.99,25.99,0,4.1,13,https://www.amazon.com/Lanteso-Waterproof-Bluetooth-Cancelling-Headphones/dp/B09Q5TS15W/ref=sr_1_627?keywords=tws&qid=1656433565&s=aht&sr=1-627
"AIHOOR Wireless Earbuds for iOS & Android Phones, Bluetooth 5.0 in-Ear Headphones with Extra Bass, Built-in Mic, Touch Control, USB Charging Case, 30hr Battery Earphones, Waterproof for Sport",28.99,24.64,15.0,4.3,7396,https://www.amazon.com/AIHOOR-Bluetooth-Headphones-Earphones-Waterproof/dp/B094FD52W2/ref=sr_1_628?keywords=tws&qid=1656433565&s=aht&smid=AIVYU367K6FYS&sr=1-628
"True Wireless Earbuds, TITACUTE Bluetooth TWS Headset in-Ear Headphone Noise Canceling Deep Bass USB Type C Earphones for iOS Android",41.98,41.98,0,0,0,https://www.amazon.com/TITACUTE-Bluetooth-Headphone-Canceling-Earphones/dp/B09YCTDMWW/ref=sr_1_629?keywords=tws&qid=1656433565&s=aht&sr=1-629
JBL Endurance Peak in-Ear Waterproof Sport Headphones Bundle with Plush Carry Case (Black),59.99,59.99,0,3.9,77,https://www.amazon.com/JBL-Endurance-Waterproof-Headphones-Bundle/dp/B08XBYXBFB/ref=sr_1_631?keywords=tws&qid=1656433565&s=aht&sr=1-631
"QCY T16 Mini Wireless Earbuds, QCC3040 Bluetooth 5.2 in-Ear Detection Headphones Light-Weight in Ear Headset Built-in 4 mics & CVC 8.0 for Clear Call, AptX Deep Bass Premium Sound Earphones, EQ, IPX5",39.98,39.98,0,4.3,83,https://www.amazon.com/QCY-T16-Bluetooth-Waterproof-Headphones/dp/B09JGGGDL9/ref=sr_1_634?keywords=tws&qid=1656433565&s=aht&sr=1-634
"VOLT PLUS TECH Wireless V5.1 Bluetooth Earbuds for Samsung Galaxy S22/S21/Ultra/Plus/5G F9 TWS with Mic,8D Bass,Noise Reduction Technology,Waterproof with 2000mAh Charging Case",24.99,24.99,0,3.4,66,https://www.amazon.com/Volt-Plus-Tech-Waterproof-Sweatproof/dp/B08QYL2S68/ref=sr_1_635?keywords=tws&qid=1656433565&s=aht&sr=1-635
JOYSILIN - True Wireless Earbuds - in-Ear Bluetooth Headphones - Built-in Microphone and Wireless Charging case - 36-Hour Loop - Sports Waterproof - Black,29.99,29.99,0,4.1,113,https://www.amazon.com/JOYSILIN-Ear-Headphones-Built-Microphone/dp/B09M3MFHLC/ref=sr_1_637?keywords=tws&qid=1656433565&s=aht&sr=1-637
"Wireless F9 Earbuds with Touch Control, Original F9-5 Bluetooth Earphones 5.0 TWS Fingerprint Touch Headset HiFi Stereo in-Ear Earbuds Wireless Headphones for Sport",20.99,20.99,0,4.3,14,https://www.amazon.com/Wireless-Bluetooth-Earphones-Fingerprint-Headphones/dp/B094HYRB7V/ref=sr_1_638?keywords=tws&qid=1656433565&s=aht&sr=1-638
Bluetooth Headphones Padmate True Wireless Earbuds with 4 Mics CVC8.0 Noise Cancelling Earphones with Charging Case in-Ear Headset Touch Control Sport TWS 30H Playback Waterproof IPX6 Pamu T6C Black,50.99,50.99,0,3.9,45,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg27_1?ie=UTF8&adId=A01234412HW5V78B4IQAZ&url=%2FBluetooth-Headphones-Padmate-Cancelling-Waterproof%2Fdp%2FB094DB8X7D%2Fref%3Dsr_1_639_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-639-spons%26psc%3D1%26smid%3DAMF5UV7BQ3N0R&qualifier=1656433565&id=5277965370106981&widgetName=sp_mtf
"Black Shark Bluetooth Earbuds Wireless Earbuds with 45ms Ultra-Low Latency, Gaming Earbuds with Bluetooth 5.2, Dual Modes, 10mm Driver, 35H Play Time, IPX4 Waterproof, Built-in Mic - Lucifer T1",29.99,25.49,15.0,4.3,3251,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg27_1?ie=UTF8&adId=A003550317UI2GFQC8IJ4&url=%2FBlack-Shark-Bluetooth-Ultra-Low-Waterproof%2Fdp%2FB09BN9WBTQ%2Fref%3Dsr_1_640_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-640-spons%26psc%3D1&qualifier=1656433565&id=5277965370106981&widgetName=sp_mtf
"HAPPYAUDIO S1 Earbud TWS Headphones Bluetooth 5.0 Wireless Headset Sports w/Ear Hooks Built-in Mic Volume Control, IPX7 Water Resistant Sweatproof, 56Hrs Playtime for iOS Android (Black)",39.9,29.99,25.0,4.1,1139,https://www.amazon.com/HAPPYAUDIO-S1-Headphones-Bluetooth-Sweatproof/dp/B08PYPYWWK/ref=sr_1_641?keywords=tws&qid=1656433565&s=aht&sr=1-641
"OnePlus Nord Buds True Wireless Earbuds, Deep Bass, IP55-rated Water & Dust Resistance, High Sound and Call Quality, 4 Mics, 30 Hrs Playtime, Fast Charge, Dolby Atmos, Black Slate",39.99,39.99,0,4.3,28,https://www.amazon.com/OnePlus-Wireless-IP55-rated-Resistance-Playtime/dp/B09YWBVMNM/ref=sr_1_642?keywords=tws&qid=1656433565&s=aht&sr=1-642
Wireless Earbuds with Immersive Sound True 5.0 Bluetooth in-Ear Headphones with 2000mAh Charging Case Easy-Pairing Stereo Calls/Touch Control/Built-in Microphones/IPX7 Sweatproof/Deep Bass for Sports,25.99,25.99,0,4.3,20294,https://www.amazon.com/5-0-Bluetooth-Headphones-Case-Easy-Pairing-Microphones-IPX7-Sweatproof/dp/B0876538NH/ref=sr_1_643?keywords=tws&qid=1656433565&s=aht&sr=1-643
"233621 Droplet True Wireless Earbuds with Charging Case, CVC 6.0 Call Noise Reduction, IPX5 Waterproof Bluetooth 5.0 Earphones, 12H Playtime, Wireless Headphones for Work, Home, Office (Black)",77.99,39.99,49.0,2.9,5,https://www.amazon.com/233621-Reduction-Waterproof-Bluetooth-Headphones/dp/B09FTHCR72/ref=sr_1_644?keywords=tws&qid=1656433565&s=aht&sr=1-644
"Bloody M70 TWS True Wireless Gaming Earbuds, Bluetooth 5.0, Dual ENC Noise Canceling Mics, 24H Playtime, LED Indicator, Deep Bass, Low Latency, Gaming Mode, IPX4 Rate Earphones with Charging Case Blue",69.99,69.99,0,4.5,2,https://www.amazon.com/Bloody-M70-Bluetooth-Canceling-Indicator/dp/B09TW1CGQN/ref=sr_1_645?keywords=tws&qid=1656433565&s=aht&sr=1-645
"Mr. Eleven Girls Wireless Earbuds, in-Ear Bluetooth Earbuds with Makeup Mirror Charging Case for Sport (Black)",9.99,9.99,0,4.2,28,https://www.amazon.com/Eleven-Wireless-Earbuds-Bluetooth-Charging/dp/B08C9L41M1/ref=sr_1_646?keywords=tws&qid=1656433565&s=aht&sr=1-646
XLeader Sport3 Pro - Wireless Sports Earbuds IPX7 Waterproof Bluetooth Earphones in Ear with Led Display Charging Case Noise Cancelling Deep Bass Earphones with Mic for Running Workout Gym Green,26.99,26.99,0,4.1,155,https://www.amazon.com/XLeader-Sport3-Pro-Waterproof-Cancelling/dp/B09NRHXK7W/ref=sr_1_647?keywords=tws&qid=1656433565&s=aht&sr=1-647
"Wireless Earbud, Sport Bluetooth 5.1 Headphones with Earhooks Wireless Earphones in-Ear with Immersive Sound, Bluetooth Earbud IP7 Waterproof, Noise Cancelling, Dual LED Display, 48H Playtime, Running",49.99,29.75,40.0,4.3,2089,https://www.amazon.com/Bluetooth-Headphones-Earphones-Waterproof-Cancelling/dp/B09GPKX5SN/ref=sr_1_648?keywords=tws&qid=1656433565&s=aht&sr=1-648
Wireless Earbuds Bluetooth Headphones with Microphone Earhooks Sport Headset TWS Stereo Earphones in-Ear Bluetooth 5.1 with 50H Playing Time LED Display Charging Case for Running Gym Working,38.99,38.99,0,4.0,288,https://www.amazon.com/Wireless-Earbuds-Bluetooth-Charging-Waterproof/dp/B07W744Z39/ref=sr_1_649?keywords=tws&qid=1656433565&s=aht&sr=1-649
"Volt Plus Tech Wireless V5.3 Bluetooth Earbuds Compatible with Samsung Galaxy S22/S21 Fe 5G/Plus/Ultra with LED Display,Mic and 8D Bass, F9 TWS and IPX7 Waterproof/Sweatproof with 2000 Charging case",23.99,23.99,0,3.7,308,https://www.amazon.com/Bluetooth-Plus-Waterproof-Sweatproof-PowerBank/dp/B08STVRHY7/ref=sr_1_650?keywords=tws&qid=1656433565&s=aht&sr=1-650
Yoidesu TWS Wireless Bluetooth Ear-Hook Earbuds Portable True Wireless Earbuds Noise-Canceling Hands-Free Sports & Exercise in Ear Business Headphones (White),8.95,8.95,0,2.0,1,https://www.amazon.com/Yoidesu-Bluetooth-Noise-Canceling-Hands-Free-Headphones/dp/B07RV74Q14/ref=sr_1_651?keywords=tws&qid=1656433565&s=aht&sr=1-651
"MMU Elite U2 Wireless Earbuds, Apt-X High Fidelity Audio,32 Hour Play time with Charging Case and Built in Mic",19.99,19.99,0,4.0,93,https://www.amazon.com/MMU-Elite-U2-Wireless-Fidelity/dp/B089WHFV46/ref=sr_1_652?keywords=tws&qid=1656433565&s=aht&sr=1-652
"Aizimi Hybrid Active Noise Cancelling Wireless Earbuds, ANC in-Ear Detection Headphones,Bluetooth 5.1+EDR Stereo TWS True Wireless Earphones,Built-in Mic Headset Premium Deep Bass for Sport",14.99,14.99,0,2.1,9,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg27_1?ie=UTF8&adId=A075002415ECZZ215WS6Q&url=%2FCancelling-Detection-Headphones-Bluetooth-TWS%2Fdp%2FB098DZSRM8%2Fref%3Dsr_1_653_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-653-spons%26psc%3D1&qualifier=1656433565&id=5277965370106981&widgetName=sp_btf
"Gravastar Sirius Wireless Earbuds Bluetooth Comes with Knowles Balanced Armatures and 7.2 mm Dynamic Drivers Music Reproducing Vividly Deep Bass 3D Stereo, Headphones for iPhone/Android(Space Gray)",89.95,89.95,0,4.2,119,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg27_1?ie=UTF8&adId=A0567279KSY03LZUZ03C&url=%2FGravastar-Wireless-Bluetooth-Playtime-Headphones%2Fdp%2FB09FPXFQB4%2Fref%3Dsr_1_654_sspa%3Fkeywords%3Dtws%26qid%3D1656433565%26s%3Daht%26sr%3D1-654-spons%26psc%3D1&qualifier=1656433565&id=5277965370106981&widgetName=sp_btf
"NAUTICA T400 True Wireless Earbuds, Bluetooth v5.1 TWS in-Ear Earphones with Built-in Mic, Wireless Bluetooth Earbuds with Charging case Touch Control, Ergonomic Design Sweat-Proof USB-C (Navy)",39.99,39.99,0,4.0,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg28_1?ie=UTF8&adId=A0777802NJQMUHH2QC7W&url=%2FWireless-Bluetooth-Earphones-Ergonomic-Sweat-Proof%2Fdp%2FB09J2PDNW2%2Fref%3Dsr_1_649_sspa%3Fkeywords%3Dtws%26qid%3D1656433569%26s%3Daht%26sr%3D1-649-spons%26psc%3D1&qualifier=1656433569&id=5295326895244731&widgetName=sp_atf_next
"Wireless Earbuds, Bluetooth 5.0 Earbuds with Charging Case, 25H Playtime Deep Bass Earphones Chip, Stereo HiFi Sound Noise Cancelling for Working/Travel/Gym (Black)",49.99,49.99,0,3.6,71,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg28_1?ie=UTF8&adId=A0092893J1E4DSEMG5OL&url=%2FWireless-Bluetooth-Charging-Earphones-Cancelling%2Fdp%2FB09J8H9SQD%2Fref%3Dsr_1_650_sspa%3Fkeywords%3Dtws%26qid%3D1656433569%26s%3Daht%26sr%3D1-650-spons%26psc%3D1&qualifier=1656433569&id=5295326895244731&widgetName=sp_atf_next
"Wireless Earbud, Sports Bluetooth 5.1 Headphones with Detachable Earhooks, Deep Bass Wireless in Ear Earphones with HD Mic, CVC8.0 Noise Reduction, 48hrs Playtime, IP7 Waterproof, Headset for Running",15.99,15.99,0,4.0,746,https://www.amazon.com/Bluetooth-Headphones-Detachable-Earphones-Waterproof/dp/B09H6SK6CY/ref=sr_1_651?keywords=tws&qid=1656433569&s=aht&sr=1-651
"AMAFACE Wireless Earbuds,Cute Pink Cat Cartoon Design in-Ear TWS Wireless Earset with Dual Micphone for iPhone Android - 36H Playtime,Waterproof, Noise Reduction in Ear Headphone for Kids Adult",39.9,39.9,0,4.2,228,https://www.amazon.com/Wireless-Earbuds-Kittycat-Cartoon-Micphone/dp/B08Z3C17HZ/ref=sr_1_652?keywords=tws&qid=1656433569&s=aht&sr=1-652
"Alead TX8 Bluetooth 5.0 True Wireless Earbuds (TWS) with Wireless Charging case, IP68 Waterproof, HiFi Sound, Deep bass, auto Pairing, 5H Playtime, Built-in mic, Bluetooth in-Ear Earbuds for Sports",80.02,80.02,0,3.8,15,https://www.amazon.com/Alead-TX8-Bluetooth-Wireless-Waterproof/dp/B07YZN6DMS/ref=sr_1_653?keywords=tws&qid=1656433569&s=aht&sr=1-653
Wireless Earbuds Bluetooth Headphones 48hrs Play Back Sport Earphones with LED Display Over-Ear Buds with Earhooks Built-in Mic Headset for Workout Black BMANI-VEAT00L,39.99,39.99,0,4.5,7870,https://www.amazon.com/Wireless-Bluetooth-Headphones-Earphones-BMANI-VEAT00L/dp/B09CPDSNQM/ref=sr_1_654?keywords=tws&qid=1656433569&s=aht&sr=1-654
"Bluetooth Earbuds,SUPFINE True Wireless Earbuds Noise Cancelling QCC Bluetooth 5.2 TWS Bluetooth Headphones with Mics CVC 8.0 Touch Control Bass Sound in-Ear Earphones for Sports,Home",20.99,20.99,0,4.2,362,https://www.amazon.com/Bluetooth-Wireless-Cancelling-Headphones-Earphones/dp/B09BPVNZ35/ref=sr_1_655?keywords=tws&qid=1656433569&s=aht&sr=1-655
Wireless Earbuds HiFi Stereo Sound Deep Bass Bluetooth 5.2 Headphones with USB-C Charging Case Noise-Cancelling and Fast-Charge In-Ear Earphones Touch Control Headphone for Sports Office,59.99,25.49,58.0,4.1,149,https://www.amazon.com/Bluetooth-Headphones-Noise-Cancelling-Fast-Charge-Earphones/dp/B09WR9JVWQ/ref=sr_1_656?keywords=tws&qid=1656433569&s=aht&sr=1-656
